Sampling rate 20 Hz,,,,,,,,,
,Mouse 1,Mouse 1,Mouse 1,Mouse 2,Mouse 2,Mouse 2,Mouse 3,Mouse 3,Mouse 3
,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1,Run 1
,"10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF","10s ON, 50 s OFF"
Time,465nm,405nm,Stim,465nm,405nm,Stim,465nm,405nm,Stim
9716,1.8674078,1.7570779,FALSE,1.8105222,1.3412663,FALSE,1.7477658,1.5406696,FALSE
9717,1.8705456,1.7826866,FALSE,1.8257052,1.3478456,FALSE,1.7453364,1.5449208,FALSE
9718,1.8485808,1.7592036,FALSE,1.8269198,1.3279052,FALSE,1.7513084,1.5450221,FALSE
9719,1.8604236,1.744628,FALSE,1.8061696,1.3556395,FALSE,1.7723622,1.5462368,FALSE
9720,1.8658894,1.7693256,FALSE,1.8319808,1.3446065,FALSE,1.7494864,1.544516,FALSE
9721,1.8815786,1.7532316,FALSE,1.8308674,1.3343832,FALSE,1.7387571,1.546844,FALSE
9722,1.8732785,1.7485754,FALSE,1.8239844,1.3391407,FALSE,1.7609243,1.5438074,FALSE
9723,1.8711529,1.7709451,FALSE,1.8272234,1.3405577,FALSE,1.7439194,1.5547392,FALSE
9724,1.8779347,1.7572805,FALSE,1.8221624,1.3557407,FALSE,1.7528267,1.5430989,FALSE
9725,1.8739871,1.7616329,FALSE,1.8134575,1.3491614,FALSE,1.7563695,1.5387465,FALSE
9726,1.8715578,1.7497902,FALSE,1.8143685,1.3391407,FALSE,1.7546487,1.5515002,FALSE
9727,1.861537,1.7568755,FALSE,1.8060684,1.3322576,FALSE,1.747462,1.5552453,FALSE
9728,1.8535407,1.7489804,FALSE,1.8244905,1.3417723,FALSE,1.7490816,1.549577,FALSE
9729,1.8547553,1.7673012,FALSE,1.8318796,1.3417723,FALSE,1.7346071,1.5577759,FALSE
9730,1.8598163,1.7538389,FALSE,1.8337015,1.3171759,FALSE,1.743312,1.5517026,FALSE
9731,1.884514,1.7610255,FALSE,1.8354223,1.3488578,FALSE,1.7530292,1.5511965,FALSE
9732,1.8613346,1.7597097,FALSE,1.8203405,1.348048,FALSE,1.7699329,1.5516014,FALSE
9733,1.8697358,1.7575841,FALSE,1.8276284,1.3582711,FALSE,1.7587987,1.5427952,FALSE
9734,1.8738859,1.7709451,FALSE,1.8384589,1.3419747,FALSE,1.767706,1.5452245,FALSE
9735,1.8570833,1.7632524,FALSE,1.8160893,1.3492626,FALSE,1.7397693,1.5628368,FALSE
9736,1.8827932,1.7546487,FALSE,1.8262112,1.3372175,FALSE,1.7513084,1.5309525,FALSE
9737,1.8643712,1.764872,FALSE,1.825199,1.3468333,FALSE,1.7464498,1.5442123,FALSE
9738,1.8604236,1.7645682,FALSE,1.8212515,1.3479468,FALSE,1.7521182,1.5551441,FALSE
9739,1.8797566,1.7592036,FALSE,1.8226686,1.3394443,FALSE,1.7337974,1.5470464,FALSE
9740,1.8597151,1.7654792,FALSE,1.8130527,1.3408613,FALSE,1.7623414,1.5526136,FALSE
9741,1.8745944,1.7462474,FALSE,1.8282356,1.3630285,FALSE,1.7412877,1.5412769,FALSE
9742,1.8659908,1.7588999,FALSE,1.8196319,1.3298284,FALSE,1.7509036,1.5516014,FALSE
9743,1.8657882,1.7643658,FALSE,1.8218588,1.3479468,FALSE,1.7472596,1.5566623,FALSE
9744,1.8581967,1.743717,FALSE,1.828438,1.3626237,FALSE,1.7526243,1.5392525,FALSE
9745,1.8470626,1.7441218,FALSE,1.8064734,1.3387357,FALSE,1.7601146,1.5443135,FALSE
9746,1.8713554,1.7619365,FALSE,1.8108258,1.3473394,FALSE,1.7691232,1.566177,FALSE
9747,1.87257,1.766289,FALSE,1.8232758,1.3398491,FALSE,1.7518145,1.545933,FALSE
9748,1.8613346,1.7631512,FALSE,1.8282356,1.3427845,FALSE,1.7420974,1.5358111,FALSE
9749,1.8764163,1.7634548,FALSE,1.8292478,1.3543236,FALSE,1.760317,1.5482612,FALSE
9750,1.8792505,1.7599121,FALSE,1.8307661,1.3442016,FALSE,1.7503974,1.5543343,FALSE
9751,1.8542492,1.7569767,FALSE,1.825199,1.3404565,FALSE,1.7592036,1.5358111,FALSE
9752,1.8524272,1.7676048,FALSE,1.8202393,1.3589797,FALSE,1.7593048,1.5458318,FALSE
9753,1.8528321,1.7618353,FALSE,1.8204417,1.3565505,FALSE,1.7666938,1.5632417,FALSE
9754,1.8507065,1.7592036,FALSE,1.8187209,1.3450114,FALSE,1.7473608,1.5542331,FALSE
9755,1.866092,1.7626451,FALSE,1.8360295,1.3410637,FALSE,1.7473608,1.5502856,FALSE
9756,1.8574883,1.7527255,FALSE,1.8231746,1.3365089,FALSE,1.7510048,1.5450221,FALSE
9757,1.8576907,1.755256,FALSE,1.8080928,1.3385333,FALSE,1.7733744,1.5512977,FALSE
9758,1.8753029,1.7556609,FALSE,1.8218588,1.3405577,FALSE,1.7618353,1.5547392,FALSE
9759,1.8597151,1.7649732,FALSE,1.8278308,1.3468333,FALSE,1.7578877,1.5561563,FALSE
9760,1.8609297,1.7450328,FALSE,1.8300576,1.3479468,FALSE,1.7516121,1.5430989,FALSE
9761,1.863359,1.7518145,FALSE,1.8137612,1.3448089,FALSE,1.7624426,1.5474514,FALSE
9762,1.8438236,1.7509036,FALSE,1.8224661,1.3384321,FALSE,1.7412877,1.5540307,FALSE
9763,1.8605248,1.77135,FALSE,1.8346125,1.3546273,FALSE,1.7577865,1.5652661,FALSE
9764,1.8599175,1.7716537,FALSE,1.8206441,1.3402541,FALSE,1.7490816,1.5577759,FALSE
9765,1.8580955,1.7524219,FALSE,1.8195307,1.3362052,FALSE,1.7526243,1.5601039,FALSE
9766,1.8619419,1.7557621,FALSE,1.8225673,1.353109,FALSE,1.750195,1.5489696,FALSE
9767,1.8507065,1.7377449,FALSE,1.8173039,1.3346869,FALSE,1.7606207,1.550994,FALSE
9768,1.8537431,1.7502962,FALSE,1.8116356,1.3424809,FALSE,1.745539,1.5450221,FALSE
9769,1.8644724,1.7667952,FALSE,1.829754,1.3369137,FALSE,1.7604183,1.5469452,FALSE
9770,1.8683188,1.7554585,FALSE,1.8167977,1.3476431,FALSE,1.752017,1.5496782,FALSE
9771,1.8598163,1.7564707,FALSE,1.809105,1.3288162,FALSE,1.7518145,1.5429977,FALSE
9772,1.8551601,1.7706414,FALSE,1.8136599,1.3567529,FALSE,1.7519158,1.5346977,FALSE
9773,1.8695334,1.7576853,FALSE,1.838054,1.3492626,FALSE,1.7444255,1.5539294,FALSE
9774,1.8641688,1.7559645,FALSE,1.8206441,1.334282,FALSE,1.748778,1.5535246,FALSE
9775,1.8673066,1.789772,FALSE,1.8289442,1.3528053,FALSE,1.7513084,1.5547392,FALSE
9776,1.8614358,1.7488792,FALSE,1.8212515,1.3438979,FALSE,1.7494864,1.551905,FALSE
9777,1.8515162,1.7665926,FALSE,1.8190246,1.3368125,FALSE,1.7484742,1.5406696,FALSE
9778,1.8555651,1.7430084,FALSE,1.8180125,1.3403553,FALSE,1.7620378,1.5292318,FALSE
9779,1.8670028,1.746956,FALSE,1.8167977,1.348959,FALSE,1.748373,1.548666,FALSE
9780,1.8666992,1.7738805,FALSE,1.8070806,1.350376,FALSE,1.7634548,1.5615209,FALSE
9781,1.858298,1.7729695,FALSE,1.8158869,1.3405577,FALSE,1.7479682,1.549577,FALSE
9782,1.868926,1.7410852,FALSE,1.824693,1.3329662,FALSE,1.7512072,1.546338,FALSE
9783,1.8766187,1.7493852,FALSE,1.8197331,1.347137,FALSE,1.7471584,1.5410745,FALSE
9784,1.8724688,1.761228,FALSE,1.8282356,1.3591821,FALSE,1.7578877,1.5425928,FALSE
9785,1.8593102,1.7646695,FALSE,1.8344101,1.3530078,FALSE,1.7579889,1.5418843,FALSE
9786,1.8715578,1.7661878,FALSE,1.8192271,1.3551334,FALSE,1.7429072,1.5354062,FALSE
9787,1.8659908,1.7532316,FALSE,1.8144697,1.350376,FALSE,1.7585963,1.5553465,FALSE
9788,1.8811737,1.7550536,FALSE,1.8379527,1.3451126,FALSE,1.7634548,1.5418843,FALSE
9789,1.8544517,1.7576853,FALSE,1.8150771,1.3569553,FALSE,1.751106,1.5487672,FALSE
9790,1.850504,1.7467536,FALSE,1.8154819,1.3430882,FALSE,1.7530292,1.5571685,FALSE
9791,1.8655858,1.7675036,FALSE,1.8199356,1.3412663,FALSE,1.7542439,1.5356086,FALSE
9792,1.8604236,1.7477658,FALSE,1.8341064,1.348048,FALSE,1.7515109,1.531661,FALSE
9793,1.8801615,1.756167,FALSE,1.8281344,1.3538175,FALSE,1.7590011,1.5483624,FALSE
9794,1.853237,1.7583939,FALSE,1.8283368,1.3415699,FALSE,1.742806,1.5523099,FALSE
9795,1.869331,1.7670988,FALSE,1.829754,1.3590809,FALSE,1.7605195,1.5393537,FALSE
9796,1.8558687,1.7592036,FALSE,1.8165953,1.3458211,FALSE,1.7545475,1.5553465,FALSE
9797,1.8659908,1.747867,FALSE,1.8285393,1.3546273,FALSE,1.7531304,1.531661,FALSE
9798,1.8681164,1.7569767,FALSE,1.8216563,1.34987,FALSE,1.7476646,1.5469452,FALSE
9799,1.8567797,1.7541426,FALSE,1.8198344,1.3457199,FALSE,1.7491828,1.5607111,FALSE
9800,1.850504,1.761228,FALSE,1.8055624,1.3496674,FALSE,1.7572805,1.5382403,FALSE
9801,1.864776,1.7736781,FALSE,1.8362321,1.3331686,FALSE,1.7499926,1.5406696,FALSE
9802,1.8568809,1.7504987,FALSE,1.8230734,1.3472382,FALSE,1.7407815,1.5464392,FALSE
9803,1.8646748,1.7597097,FALSE,1.8368393,1.3452138,FALSE,1.7424011,1.5263976,FALSE
9804,1.8736835,1.7597097,FALSE,1.8207453,1.3452138,FALSE,1.7532316,1.5478562,FALSE
9805,1.8613346,1.763556,FALSE,1.8004001,1.3348894,FALSE,1.745134,1.5512977,FALSE
9806,1.8575895,1.7711476,FALSE,1.8159881,1.3181881,FALSE,1.7387571,1.5605087,FALSE
9807,1.866598,1.7569767,FALSE,1.8316771,1.350376,FALSE,1.7472596,1.5619258,FALSE
9808,1.8872468,1.7642646,FALSE,1.8310698,1.3475418,FALSE,1.7472596,1.5453258,FALSE
9809,1.8668004,1.7448304,FALSE,1.8260088,1.3363065,FALSE,1.7454376,1.5397587,FALSE
9810,1.859209,1.7628475,FALSE,1.8233771,1.3418735,FALSE,1.7390609,1.5558527,FALSE
9811,1.8824896,1.7730707,FALSE,1.8269198,1.3500724,FALSE,1.7360243,1.5488684,FALSE
9812,1.8574883,1.7643658,FALSE,1.8269198,1.3436955,FALSE,1.7452352,1.5563587,FALSE
9813,1.8493906,1.7541426,FALSE,1.8254014,1.3492626,FALSE,1.7425023,1.5380379,FALSE
9814,1.8653834,1.7655804,FALSE,1.8195307,1.3436955,FALSE,1.7553573,1.5458318,FALSE
9815,1.8590065,1.7825854,FALSE,1.8164941,1.3436955,FALSE,1.744223,1.5571685,FALSE
9816,1.8629541,1.7528267,FALSE,1.8351187,1.3519956,FALSE,1.752928,1.5521075,FALSE
9817,1.8641688,1.7390609,FALSE,1.8182149,1.3467321,FALSE,1.7507011,1.5561563,FALSE
9818,1.8564761,1.7509036,FALSE,1.8276284,1.3524004,FALSE,1.7596085,1.5558527,FALSE
9819,1.8557675,1.7782329,FALSE,1.8129514,1.3481492,FALSE,1.7566731,1.5501842,FALSE
9820,1.8653834,1.7637585,FALSE,1.8276284,1.345315,FALSE,1.7567743,1.5508928,FALSE
9821,1.8762139,1.7489804,FALSE,1.8321832,1.342076,FALSE,1.7549523,1.5593953,FALSE
9822,1.8712541,1.7522194,FALSE,1.8272234,1.3367113,FALSE,1.7539401,1.5646588,FALSE
9823,1.86842,1.7627463,FALSE,1.8056636,1.3592833,FALSE,1.764467,1.5541319,FALSE
9824,1.8375479,1.7565719,FALSE,1.8121417,1.3534126,FALSE,1.7682122,1.5493746,FALSE
9825,1.8709505,1.7698317,FALSE,1.8241868,1.3377235,FALSE,1.752928,1.54816,FALSE
9826,1.879453,1.7593048,FALSE,1.8056636,1.3457199,FALSE,1.7586975,1.5394549,FALSE
9827,1.8705456,1.762139,FALSE,1.8324869,1.3774017,FALSE,1.748373,1.5466416,FALSE
9828,1.8666992,1.766289,FALSE,1.8200368,1.3486552,FALSE,1.7462474,1.5380379,FALSE
9829,1.8536419,1.7461462,FALSE,1.82196,1.3456187,FALSE,1.7434133,1.5545368,FALSE
9830,1.8619419,1.7571791,FALSE,1.8166965,1.344404,FALSE,1.7420974,1.5402647,FALSE
9831,1.8492894,1.7571791,FALSE,1.8170003,1.357259,FALSE,1.734101,1.5378355,FALSE
9832,1.8706468,1.7679086,FALSE,1.8172027,1.3427845,FALSE,1.7413889,1.5507916,FALSE
9833,1.8593102,1.7550536,FALSE,1.8281344,1.3559431,FALSE,1.7448304,1.551905,FALSE
9834,1.8711529,1.7685158,FALSE,1.8222637,1.3486552,FALSE,1.7531304,1.5542331,FALSE
9835,1.8691285,1.7623414,FALSE,1.8238832,1.3529065,FALSE,1.7438182,1.5408721,FALSE
9836,1.8500992,1.7553573,FALSE,1.8189234,1.3367113,FALSE,1.7477658,1.5551441,FALSE
9837,1.8572857,1.7463486,FALSE,1.8324869,1.3390393,FALSE,1.7475632,1.545933,FALSE
9838,1.8799591,1.7660866,FALSE,1.8174051,1.3402541,FALSE,1.7240802,1.5543343,FALSE
9839,1.8612334,1.760317,FALSE,1.8263124,1.3548297,FALSE,1.7536365,1.530244,FALSE
9840,1.8752017,1.7590011,FALSE,1.8334991,1.3657615,FALSE,1.7538389,1.531661,FALSE
9841,1.8547553,1.7684146,FALSE,1.8328917,1.351287,FALSE,1.7349108,1.5471478,FALSE
9842,1.8638651,1.7516121,FALSE,1.8234783,1.3373187,FALSE,1.7390609,1.538544,FALSE
9843,1.8451394,1.7579889,FALSE,1.8374467,1.3424809,FALSE,1.7344047,1.5508928,FALSE
9844,1.8676102,1.754345,FALSE,1.8182149,1.3496674,FALSE,1.7524219,1.5517026,FALSE
9845,1.8697358,1.7517133,FALSE,1.8108258,1.3355979,FALSE,1.7363279,1.5520062,FALSE
9846,1.8552613,1.7666938,FALSE,1.8327905,1.3452138,FALSE,1.7445267,1.5330781,FALSE
9847,1.8559699,1.7396681,FALSE,1.8216563,1.334282,FALSE,1.7503974,1.5558527,FALSE
9848,1.8653834,1.7661878,FALSE,1.8310698,1.3374199,FALSE,1.7370365,1.5259928,FALSE
9849,1.8607273,1.7475632,FALSE,1.844026,1.3451126,FALSE,1.735923,1.5419855,FALSE
9850,1.8549577,1.762139,FALSE,1.8155831,1.334282,FALSE,1.7412877,1.5627356,FALSE
9851,1.8442284,1.7434133,FALSE,1.8269198,1.3464284,FALSE,1.7524219,1.5412769,FALSE
9852,1.8646748,1.7489804,FALSE,1.8301588,1.34987,FALSE,1.7355181,1.5465404,FALSE
9853,1.8774285,1.7688195,FALSE,1.8291466,1.3465296,FALSE,1.7616329,1.5517026,FALSE
9854,1.8648772,1.7694268,FALSE,1.8231746,1.34987,FALSE,1.7500938,1.5384427,FALSE
9855,1.8654846,1.7467536,FALSE,1.8300576,1.3379259,FALSE,1.7355181,1.5420867,FALSE
9856,1.8598163,1.7481706,FALSE,1.8267174,1.3443028,FALSE,1.7366315,1.5418843,FALSE
9857,1.857387,1.7513084,FALSE,1.8103197,1.34987,FALSE,1.7549523,1.5525124,FALSE
9858,1.8562735,1.7596085,FALSE,1.8287418,1.3525016,FALSE,1.7378461,1.5485648,FALSE
9859,1.8562735,1.7668964,FALSE,1.8379527,1.3413675,FALSE,1.7541426,1.54816,FALSE
9860,1.8603224,1.7471584,FALSE,1.8158869,1.3488578,FALSE,1.722562,1.5437062,FALSE
9861,1.8565773,1.7517133,FALSE,1.8347137,1.3508822,FALSE,1.7553573,1.5596989,FALSE
9862,1.8531357,1.748373,FALSE,1.8247942,1.3495662,FALSE,1.7440206,1.5533221,FALSE
9863,1.8568809,1.7615317,FALSE,1.82611,1.3365089,FALSE,1.7522194,1.5485648,FALSE
9864,1.844026,1.750195,FALSE,1.8253002,1.3505784,FALSE,1.7564707,1.5439087,FALSE
9865,1.847265,1.77135,FALSE,1.8103197,1.3532102,FALSE,1.7526243,1.5471478,FALSE
9866,1.8469614,1.7594061,FALSE,1.8186197,1.3312454,FALSE,1.7560657,1.5419855,FALSE
9867,1.8652822,1.7643658,FALSE,1.8389649,1.3566517,FALSE,1.723473,1.554638,FALSE
9868,1.8581967,1.7605195,FALSE,1.811838,1.3388369,FALSE,1.750195,1.5487672,FALSE
9869,1.8608285,1.7457414,FALSE,1.8199356,1.3502748,FALSE,1.7467536,1.5368233,FALSE
9870,1.849593,1.761228,FALSE,1.8149759,1.347137,FALSE,1.7444255,1.5404671,FALSE
9871,1.8585004,1.7556609,FALSE,1.827021,1.3443028,FALSE,1.7390609,1.5291306,FALSE
9872,1.8617395,1.7461462,FALSE,1.8190246,1.3497688,FALSE,1.7356193,1.5442123,FALSE
9873,1.8538443,1.7633536,FALSE,1.8238832,1.3332698,FALSE,1.751106,1.5360135,FALSE
9874,1.8603224,1.7573817,FALSE,1.8195307,1.3497688,FALSE,1.7329876,1.5517026,FALSE
9875,1.8709505,1.7607219,FALSE,1.8209478,1.3449101,FALSE,1.7462474,1.5482612,FALSE
9876,1.848176,1.7715524,FALSE,1.8059672,1.3533114,FALSE,1.7484742,1.5434026,FALSE
9877,1.8561723,1.7522194,FALSE,1.8323857,1.3532102,FALSE,1.734101,1.5381391,FALSE
9878,1.866092,1.7632524,FALSE,1.8152795,1.3534126,FALSE,1.7429072,1.5370257,FALSE
9879,1.8603224,1.763556,FALSE,1.8187209,1.353109,FALSE,1.749284,1.549577,FALSE
9880,1.8765175,1.7618353,FALSE,1.8254014,1.353109,FALSE,1.7463486,1.5479574,FALSE
9881,1.8789469,1.7604183,FALSE,1.8158869,1.3496674,FALSE,1.7405791,1.5363171,FALSE
9882,1.8646748,1.7525231,FALSE,1.8298552,1.3376223,FALSE,1.7512072,1.5465404,FALSE
9883,1.8674078,1.7632524,FALSE,1.82611,1.3434931,FALSE,1.7573817,1.5434026,FALSE
9884,1.8686224,1.7623414,FALSE,1.8306649,1.3329662,FALSE,1.7532316,1.5384427,FALSE
9885,1.8674078,1.7519158,FALSE,1.8366369,1.3559431,FALSE,1.7410852,1.5437062,FALSE
9886,1.8706468,1.7601146,FALSE,1.8149759,1.357259,FALSE,1.7361255,1.5315598,FALSE
9887,1.8653834,1.7558633,FALSE,1.8221624,1.3577651,FALSE,1.7388583,1.5487672,FALSE
9888,1.8697358,1.7761073,FALSE,1.8160893,1.3502748,FALSE,1.7585963,1.5347989,FALSE
9889,1.851415,1.7737793,FALSE,1.82611,1.3303344,FALSE,1.7244852,1.5469452,FALSE
9890,1.8646748,1.7619365,FALSE,1.8112307,1.3220345,FALSE,1.7523206,1.5413781,FALSE
9891,1.8601199,1.7459438,FALSE,1.8208466,1.3384321,FALSE,1.7453364,1.5583831,FALSE
9892,1.8625492,1.7672,FALSE,1.8193283,1.3432906,FALSE,1.740073,1.5229561,FALSE
9893,1.8441272,1.7571791,FALSE,1.8249966,1.3483516,FALSE,1.7475632,1.5287256,FALSE
9894,1.8564761,1.7538389,FALSE,1.8207453,1.3479468,FALSE,1.7503974,1.5476538,FALSE
9895,1.8672054,1.7746903,FALSE,1.8224661,1.3436955,FALSE,1.7438182,1.5407709,FALSE
9896,1.8439248,1.7740829,FALSE,1.8146721,1.3484528,FALSE,1.751106,1.5324708,FALSE
9897,1.8526297,1.7535353,FALSE,1.8176075,1.3415699,FALSE,1.7536365,1.550994,FALSE
9898,1.8646748,1.7530292,FALSE,1.8082952,1.3379259,FALSE,1.7495877,1.5462368,FALSE
9899,1.8702419,1.7551548,FALSE,1.8157855,1.3431894,FALSE,1.7526243,1.5557514,FALSE
9900,1.8571845,1.7625439,FALSE,1.8303612,1.3516918,FALSE,1.7342023,1.5327744,FALSE
9901,1.8625492,1.7547499,FALSE,1.8267174,1.351287,FALSE,1.748778,1.5356086,FALSE
9902,1.8563747,1.7547499,FALSE,1.8121417,1.3510846,FALSE,1.752017,1.5556502,FALSE
9903,1.8526297,1.7685158,FALSE,1.8176075,1.350376,FALSE,1.7378461,1.5496782,FALSE
9904,1.8616382,1.7565719,FALSE,1.8014123,1.3363065,FALSE,1.7416925,1.5434026,FALSE
9905,1.8507065,1.7649732,FALSE,1.8286405,1.3522992,FALSE,1.7343035,1.5395561,FALSE
9906,1.8602211,1.7538389,FALSE,1.8146721,1.3442016,FALSE,1.7464498,1.5497794,FALSE
9907,1.8609297,1.7568755,FALSE,1.8266162,1.3387357,FALSE,1.7512072,1.5399611,FALSE
9908,1.8703432,1.7602158,FALSE,1.8165953,1.3454162,FALSE,1.7554585,1.5421879,FALSE
9909,1.8513138,1.7626451,FALSE,1.8161905,1.3366101,FALSE,1.743717,1.5349001,FALSE
9910,1.8530345,1.7510048,FALSE,1.8196319,1.3474406,FALSE,1.7599121,1.5294342,FALSE
9911,1.8521236,1.772261,FALSE,1.8213527,1.3428857,FALSE,1.7475632,1.5407709,FALSE
9912,1.8207453,1.765783,FALSE,1.8262112,1.3469346,FALSE,1.7473608,1.5451233,FALSE
9913,1.8510101,1.755256,FALSE,1.8234783,1.337015,FALSE,1.7346071,1.5412769,FALSE
9914,1.8597151,1.751106,FALSE,1.8243893,1.3582711,FALSE,1.752017,1.5432001,FALSE
9915,1.8590065,1.7587987,FALSE,1.8129514,1.353615,FALSE,1.7387571,1.5497794,FALSE
9916,1.8605248,1.7535353,FALSE,1.8211502,1.345315,FALSE,1.760317,1.546338,FALSE
9917,1.8652822,1.7666938,FALSE,1.8156843,1.3508822,FALSE,1.7391621,1.5291306,FALSE
9918,1.8474674,1.756167,FALSE,1.8192271,1.3474406,FALSE,1.744223,1.5250818,FALSE
9919,1.850504,1.7618353,FALSE,1.812749,1.3341808,FALSE,1.7573817,1.5562575,FALSE
9920,1.8535407,1.7616329,FALSE,1.8147733,1.3377235,FALSE,1.7601146,1.545427,FALSE
9921,1.8585004,1.7776257,FALSE,1.8129514,1.3442016,FALSE,1.748778,1.5470464,FALSE
9922,1.8705456,1.7521182,FALSE,1.8128502,1.3465296,FALSE,1.7498914,1.5446172,FALSE
9923,1.8432162,1.7533329,FALSE,1.8064734,1.3541212,FALSE,1.752017,1.5493746,FALSE
9924,1.842204,1.7580901,FALSE,1.8174051,1.357259,FALSE,1.764872,1.5582819,FALSE
9925,1.865181,1.7613292,FALSE,1.8191259,1.3323588,FALSE,1.7503974,1.5609136,FALSE
9926,1.8533382,1.7727671,FALSE,1.8203405,1.3376223,FALSE,1.7544463,1.5249805,FALSE
9927,1.8500992,1.7743866,FALSE,1.8158869,1.3418735,FALSE,1.776411,1.5499818,FALSE
9928,1.8542492,1.755256,FALSE,1.8222637,1.3534126,FALSE,1.7740829,1.5471478,FALSE
9929,1.8337015,1.7775245,FALSE,1.8162917,1.3533114,FALSE,1.7682122,1.5556502,FALSE
9930,1.8551601,1.7651756,FALSE,1.8180125,1.3390393,FALSE,1.7828891,1.5566623,FALSE
9931,1.8666992,1.7598109,FALSE,1.831171,1.3588785,FALSE,1.7516121,1.5366209,FALSE
9932,1.8653834,1.7464498,FALSE,1.824288,1.3573602,FALSE,1.7778281,1.543605,FALSE
9933,1.8628529,1.7565719,FALSE,1.8245918,1.3477443,FALSE,1.7626451,1.5543343,FALSE
9934,1.8494918,1.764467,FALSE,1.811838,1.3472382,FALSE,1.7711476,1.5406696,FALSE
9935,1.8658894,1.7587987,FALSE,1.8229722,1.3526028,FALSE,1.7611268,1.5501842,FALSE
9936,1.8708493,1.7641634,FALSE,1.8244905,1.3637371,FALSE,1.7493852,1.5294342,FALSE
9937,1.860626,1.7577865,FALSE,1.8222637,1.35402,FALSE,1.7319754,1.5392525,FALSE
9938,1.8619419,1.7647707,FALSE,1.8137612,1.3329662,FALSE,1.7580901,1.5478562,FALSE
9939,1.8757079,1.7699329,FALSE,1.8199356,1.3371162,FALSE,1.7420974,1.5346977,FALSE
9940,1.8760115,1.7716537,FALSE,1.8220612,1.3313466,FALSE,1.761228,1.5541319,FALSE
9941,1.8564761,1.7597097,FALSE,1.8227698,1.357259,FALSE,1.7448304,1.5281184,FALSE
9942,1.8696346,1.747867,FALSE,1.8113319,1.3424809,FALSE,1.7459438,1.5389489,FALSE
9943,1.8658894,1.7738805,FALSE,1.8273246,1.3457199,FALSE,1.745134,1.5371269,FALSE
9944,1.8575895,1.763961,FALSE,1.8240856,1.347137,FALSE,1.7381499,1.5392525,FALSE
9945,1.8641688,1.743717,FALSE,1.811838,1.3422784,FALSE,1.7305584,1.5488684,FALSE
9946,1.8694322,1.7769171,FALSE,1.8204417,1.3528053,FALSE,1.7414901,1.5433013,FALSE
9947,1.8709505,1.7674024,FALSE,1.8285393,1.354526,FALSE,1.7231693,1.5295354,FALSE
9948,1.8503016,1.7698317,FALSE,1.8156843,1.3596883,FALSE,1.7337974,1.5440099,FALSE
9949,1.8594114,1.7718561,FALSE,1.8231746,1.3487566,FALSE,1.752928,1.5446172,FALSE
9950,1.8476698,1.7583939,FALSE,1.8066758,1.3314478,FALSE,1.725295,1.5498806,FALSE
9951,1.8593102,1.7652768,FALSE,1.8060684,1.3520968,FALSE,1.7429072,1.5398599,FALSE
9952,1.8564761,1.7491828,FALSE,1.8124453,1.3511858,FALSE,1.7380487,1.5353049,FALSE
9953,1.8679138,1.7610255,FALSE,1.8209478,1.3368125,FALSE,1.7550536,1.5331793,FALSE
9954,1.8384589,1.7685158,FALSE,1.8298552,1.3567529,FALSE,1.746045,1.5485648,FALSE
9955,1.8556663,1.7532316,FALSE,1.827932,1.3547285,FALSE,1.745539,1.5386453,FALSE
9956,1.8465564,1.7600133,FALSE,1.8188221,1.3590809,FALSE,1.747867,1.5579783,FALSE
9957,1.8452406,1.7459438,FALSE,1.8268186,1.3458211,FALSE,1.748778,1.5601039,FALSE
9958,1.8540467,1.7684146,FALSE,1.8152795,1.3510846,FALSE,1.7338986,1.5267012,FALSE
9959,1.8354223,1.768111,FALSE,1.8050562,1.3455175,FALSE,1.7489804,1.5455282,FALSE
9960,1.8554639,1.7625439,FALSE,1.8360295,1.3513882,FALSE,1.7431096,1.5645576,FALSE
9961,1.8599175,1.7602158,FALSE,1.8124453,1.3501736,FALSE,1.7591023,1.5466416,FALSE
9962,1.8586017,1.7571791,FALSE,1.8138624,1.3508822,FALSE,1.7513084,1.5357099,FALSE
9963,1.8706468,1.7586975,FALSE,1.8192271,1.3336747,FALSE,1.7545475,1.5600027,FALSE
9964,1.8572857,1.7810671,FALSE,1.8268186,1.3241601,FALSE,1.7349108,1.5350013,FALSE
9965,1.8652822,1.7488792,FALSE,1.8060684,1.3381284,FALSE,1.7553573,1.544516,FALSE
9966,1.8690273,1.768617,FALSE,1.8304625,1.355437,FALSE,1.7448304,1.5525124,FALSE
9967,1.8650798,1.7616329,FALSE,1.8094087,1.3381284,FALSE,1.7590011,1.54816,FALSE
9968,1.8596139,1.7579889,FALSE,1.8182149,1.3583724,FALSE,1.7566731,1.5628368,FALSE
9969,1.8639663,1.768111,FALSE,1.8130527,1.3519956,FALSE,1.7462474,1.5600027,FALSE
9970,1.8631566,1.7575841,FALSE,1.8064734,1.3412663,FALSE,1.7382511,1.550083,FALSE
9971,1.8520223,1.765783,FALSE,1.8042465,1.329221,FALSE,1.7452352,1.547249,FALSE
9972,1.8687236,1.7518145,FALSE,1.8208466,1.3407601,FALSE,1.7371377,1.5567636,FALSE
